n,lamb,genErrRMT,genErrEmp,loss,epoch,step,epoch+step
62,10.0,0.6957040001899839,,2.0839061737060547,0,0,0.0
64,0.1,0.7944205452913852,0.8004472255706787,2.0839061737060547,0,0,0.0
64,1.0,0.7747971831521581,0.8137350678443909,2.0839061737060547,0,0,0.0
64,10.0,0.6928451494675337,0.7271366119384766,2.0839061737060547,0,0,0.0
65,0.1,0.7951077497084806,,2.0839061737060547,0,0,0.0
65,1.0,0.7749629456830739,,2.0839061737060547,0,0,0.0
65,10.0,0.6914588834951356,,2.0839061737060547,0,0,0.0
67,0.1,0.7966032282431814,,2.0839061737060547,0,0,0.0
67,1.0,0.7753880279728013,,2.0839061737060547,0,0,0.0
67,10.0,0.6887671601265862,,2.0839061737060547,0,0,0.0
69,0.1,0.798255194256122,,2.0839061737060547,0,0,0.0
69,1.0,0.7759316588371074,,2.0839061737060547,0,0,0.0
69,10.0,0.6861765420514535,,2.0839061737060547,0,0,0.0
72,0.1,0.8010156025603613,,2.0839061737060547,0,0,0.0
72,1.0,0.776954698784211,,2.0839061737060547,0,0,0.0
72,10.0,0.6824643356745215,,2.0839061737060547,0,0,0.0
74,0.1,0.8030376828394398,,2.0839061737060547,0,0,0.0
74,1.0,0.7777662830348772,,2.0839061737060547,0,0,0.0
74,10.0,0.6800958312868094,,2.0839061737060547,0,0,0.0
77,0.1,0.8063348482504428,,2.0839061737060547,0,0,0.0
77,1.0,0.7791646196249885,,2.0839061737060547,0,0,0.0
77,10.0,0.6766880529759192,,2.0839061737060547,0,0,0.0
80,0.1,0.8099403766743647,,2.0839061737060547,0,0,0.0
80,1.0,0.7807662776617749,,2.0839061737060547,0,0,0.0
80,10.0,0.6734388682190786,,2.0839061737060547,0,0,0.0
81,0.1,0.8112095033389952,0.8419932723045349,2.0839061737060547,0,0,0.0
81,1.0,0.7813428036083907,0.8219569325447083,2.0839061737060547,0,0,0.0
81,10.0,0.6723883585801467,0.6943478584289551,2.0839061737060547,0,0,0.0
83,0.1,0.8138472943138583,,2.0839061737060547,0,0,0.0
83,1.0,0.7825572133024282,,2.0839061737060547,0,0,0.0
83,10.0,0.6703330795534995,,2.0839061737060547,0,0,0.0
86,0.1,0.8180503236537261,,2.0839061737060547,0,0,0.0
86,1.0,0.7845254088520367,,2.0839061737060547,0,0,0.0
86,10.0,0.6673573360662449,,2.0839061737060547,0,0,0.0
89,0.1,0.8225464024464908,,2.0839061737060547,0,0,0.0
89,1.0,0.7866602448720887,,2.0839061737060547,0,0,0.0
89,10.0,0.6644997344290114,,2.0839061737060547,0,0,0.0
92,0.1,0.8273340052162832,,2.0839061737060547,0,0,0.0
92,1.0,0.7889521060980917,,2.0839061737060547,0,0,0.0
92,10.0,0.661750135908304,,2.0839061737060547,0,0,0.0
95,0.1,0.8324134663567127,,2.0839061737060547,0,0,0.0
95,1.0,0.7913929474626694,,2.0839061737060547,0,0,0.0
95,10.0,0.6590992277887834,,2.0839061737060547,0,0,0.0
98,0.1,0.837785410377422,,2.0839061737060547,0,0,0.0
98,1.0,0.7939746756004227,,2.0839061737060547,0,0,0.0
98,10.0,0.6565389953871742,,2.0839061737060547,0,0,0.0
102,0.1,0.8454082558787557,,2.0839061737060547,0,0,0.0
102,1.0,0.7976244375106588,,2.0839061737060547,0,0,0.0
102,10.0,0.6532537884315599,,2.0839061737060547,0,0,0.0
103,0.1,0.8473970973758621,1.0053722858428955,2.0839061737060547,0,0,0.0
103,1.0,0.7985723086674138,0.8861691355705261,2.0839061737060547,0,0,0.0
103,10.0,0.6524538969294186,0.6629953384399414,2.0839061737060547,0,0,0.0
105,0.1,0.8514754093870345,,2.0839061737060547,0,0,0.0
105,1.0,0.8005093521548836,,2.0839061737060547,0,0,0.0
105,10.0,0.6508782746947845,,2.0839061737060547,0,0,0.0
109,0.1,0.860041020131946,,2.0839061737060547,0,0,0.0
109,1.0,0.8045411908410007,,2.0839061737060547,0,0,0.0
109,10.0,0.6478178288002139,,2.0839061737060547,0,0,0.0
113,0.1,0.8691643327086885,,2.0839061737060547,0,0,0.0
113,1.0,0.8087734042219089,,2.0839061737060547,0,0,0.0
113,10.0,0.6448693107326692,,2.0839061737060547,0,0,0.0
117,0.1,0.8788631643081513,,2.0839061737060547,0,0,0.0
117,1.0,0.8131935952980188,,2.0839061737060547,0,0,0.0
117,10.0,0.6420225258203293,,2.0839061737060547,0,0,0.0
121,0.1,0.889157508194764,,2.0839061737060547,0,0,0.0
121,1.0,0.8177898038398257,,2.0839061737060547,0,0,0.0
121,10.0,0.6392688580419115,,2.0839061737060547,0,0,0.0
126,0.1,0.9028988912929327,,2.0839061737060547,0,0,0.0
126,1.0,0.823765010271858,,2.0839061737060547,0,0,0.0
126,10.0,0.6359457802174128,,2.0839061737060547,0,0,0.0
130,0.1,0.9146231366718754,0.9319412708282471,2.0839061737060547,0,0,0.0
130,1.0,0.8287150756172563,0.8554656505584717,2.0839061737060547,0,0,0.0
130,10.0,0.6333744506391501,0.6266750693321228,2.0839061737060547,0,0,0.0
135,0.1,0.9302409887260931,,2.0839061737060547,0,0,0.0
135,1.0,0.835095715868022,,2.0839061737060547,0,0,0.0
135,10.0,0.6302597966663792,,2.0839061737060547,0,0,0.0
139,0.1,0.9435458965011712,,2.0839061737060547,0,0,0.0
139,1.0,0.8403398995068708,,2.0839061737060547,0,0,0.0
139,10.0,0.6278414014833498,,2.0839061737060547,0,0,0.0
144,0.1,0.961250524317754,,2.0839061737060547,0,0,0.0
144,1.0,0.8470484904390954,,2.0839061737060547,0,0,0.0
144,10.0,0.624902820800352,,2.0839061737060547,0,0,0.0
149,0.1,0.9802230518458382,,2.0839061737060547,0,0,0.0
149,1.0,0.8539037188211286,,2.0839061737060547,0,0,0.0
149,10.0,0.6220509732070162,,2.0839061737060547,0,0,0.0
155,0.1,1.0047874158976713,,2.0839061737060547,0,0,0.0
155,1.0,0.8622838179059812,,2.0839061737060547,0,0,0.0
155,10.0,0.6187337542976487,,2.0839061737060547,0,0,0.0
160,0.1,1.0268714849758993,,2.0839061737060547,0,0,0.0
160,1.0,0.869361043419362,,2.0839061737060547,0,0,0.0
160,10.0,0.616050204450923,,2.0839061737060547,0,0,0.0
164,0.1,1.045672796498291,1.065110683441162,2.0839061737060547,0,0,0.0
164,1.0,0.8750614081251454,0.9381940960884094,2.0839061737060547,0,0,0.0
164,10.0,0.6139525093807802,0.6165077686309814,2.0839061737060547,0,0,0.0
166,0.1,1.0554725537230576,,2.0839061737060547,0,0,0.0
166,1.0,0.8779185570816531,,2.0839061737060547,0,0,0.0
166,10.0,0.6129192006455896,,2.0839061737060547,0,0,0.0
172,0.1,1.086563750251408,,2.0839061737060547,0,0,0.0
172,1.0,0.8864910980345009,,2.0839061737060547,0,0,0.0
172,10.0,0.6098785261827515,,2.0839061737060547,0,0,0.0
178,0.1,1.1203789671239388,,2.0839061737060547,0,0,0.0
178,1.0,0.8950157208084715,,2.0839061737060547,0,0,0.0
178,10.0,0.606921442279917,,2.0839061737060547,0,0,0.0
184,0.1,1.1571778420064607,,2.0839061737060547,0,0,0.0
184,1.0,0.9034255440324805,,2.0839061737060547,0,0,0.0
184,10.0,0.6040421829692904,,2.0839061737060547,0,0,0.0
191,0.1,1.2042580087486445,,2.0839061737060547,0,0,0.0
191,1.0,0.9129974370161132,,2.0839061737060547,0,0,0.0
191,10.0,0.6007745883333486,,2.0839061737060547,0,0,0.0
197,0.1,1.2485219430665473,,2.0839061737060547,0,0,0.0
197,1.0,0.9209124445942002,,2.0839061737060547,0,0,0.0
197,10.0,0.5980470904806349,,2.0839061737060547,0,0,0.0
204,0.1,1.3051821089678808,,2.0839061737060547,0,0,0.0
204,1.0,0.9297033175921786,,2.0839061737060547,0,0,0.0
204,10.0,0.594945189359582,,2.0839061737060547,0,0,0.0
207,0.1,1.3312454095863697,1.4140125513076782,2.0839061737060547,0,0,0.0
207,1.0,0.933296252417189,0.9803565144538879,2.0839061737060547,0,0,0.0
207,10.0,0.5936408144835614,0.6140056252479553,2.0839061737060547,0,0,0.0
212,0.1,1.3772089180930693,,2.0839061737060547,0,0,0.0
212,1.0,0.9390171812259133,,2.0839061737060547,0,0,0.0
212,10.0,0.5914988910177517,,2.0839061737060547,0,0,0.0
219,0.1,1.4471570011727508,,2.0839061737060547,0,0,0.0
219,1.0,0.9463928694170047,,2.0839061737060547,0,0,0.0
219,10.0,0.5885645386715626,,2.0839061737060547,0,0,0.0
227,0.1,1.5355358669575647,,2.0839061737060547,0,0,0.0
227,1.0,0.9537877548940562,,2.0839061737060547,0,0,0.0
227,10.0,0.5852978887755401,,2.0839061737060547,0,0,0.0
235,0.1,1.6330964168919722,,2.0839061737060547,0,0,0.0
235,1.0,0.9599338855759794,,2.0839061737060547,0,0,0.0
235,10.0,0.5821187488228075,,2.0839061737060547,0,0,0.0
243,0.1,1.7392617950719693,,2.0839061737060547,0,0,0.0
243,1.0,0.9647035774246483,,2.0839061737060547,0,0,0.0
243,10.0,0.5790221207610416,,2.0839061737060547,0,0,0.0
252,0.1,1.8664952046312677,,2.0839061737060547,0,0,0.0
252,1.0,0.9683026735104289,,2.0839061737060547,0,0,0.0
252,10.0,0.5756315852781355,,2.0839061737060547,0,0,0.0
261,0.1,1.9960909145677417,,2.0839061737060547,0,0,0.0
261,1.0,0.9699482560349016,,2.0839061737060547,0,0,0.0
261,10.0,0.5723344696926418,,2.0839061737060547,0,0,0.0
262,0.1,2.0102221188554488,2.0483856201171875,2.0839061737060547,0,0,0.0
262,1.0,0.9700085776846031,0.9663694500923157,2.0839061737060547,0,0,0.0
262,10.0,0.571973691078439,0.5871889591217041,2.0839061737060547,0,0,0.0
270,0.1,2.117418216161741,,2.0839061737060547,0,0,0.0
270,1.0,0.9696120842386985,,2.0839061737060547,0,0,0.0
270,10.0,0.5691259015447919,,2.0839061737060547,0,0,0.0
280,0.1,2.2240973055938156,,2.0839061737060547,0,0,0.0
280,1.0,0.9669552762525748,,2.0839061737060547,0,0,0.0
280,10.0,0.5656592641463312,,2.0839061737060547,0,0,0.0
289,0.1,2.277085586275037,,2.0839061737060547,0,0,0.0
289,1.0,0.9626082936362331,,2.0839061737060547,0,0,0.0
289,10.0,0.5626236674150411,,2.0839061737060547,0,0,0.0
300,0.1,2.27159708736683,,2.0839061737060547,0,0,0.0
300,1.0,0.954991303799507,,2.0839061737060547,0,0,0.0
300,10.0,0.5590168937861836,,2.0839061737060547,0,0,0.0
310,0.1,2.2031423684623492,,2.0839061737060547,0,0,0.0
310,1.0,0.946125126734441,,2.0839061737060547,0,0,0.0
310,10.0,0.5558320852244374,,2.0839061737060547,0,0,0.0
321,0.1,2.0801158420288304,,2.0839061737060547,0,0,0.0
321,1.0,0.9345781397665192,,2.0839061737060547,0,0,0.0
321,10.0,0.5524274295993077,,2.0839061737060547,0,0,0.0
331,0.1,1.9483117237481593,1.9275890588760376,2.0839061737060547,0,0,0.0
331,1.0,0.9227639734181234,0.9233095049858093,2.0839061737060547,0,0,0.0
331,10.0,0.5494181381168932,0.5564236044883728,2.0839061737060547,0,0,0.0
333,0.1,1.921324096571105,,2.0839061737060547,0,0,0.0
333,1.0,0.920277079460677,,2.0839061737060547,0,0,0.0
333,10.0,0.5488257681407762,,2.0839061737060547,0,0,0.0
344,0.1,1.775680448223352,,2.0839061737060547,0,0,0.0
344,1.0,0.9060085817087339,,2.0839061737060547,0,0,0.0
344,10.0,0.5456227445155729,,2.0839061737060547,0,0,0.0
357,0.1,1.6182622312133865,,2.0839061737060547,0,0,0.0
357,1.0,0.888198786230457,,2.0839061737060547,0,0,0.0
357,10.0,0.541953324214091,,2.0839061737060547,0,0,0.0
369,0.1,1.4916711290256226,,2.0839061737060547,0,0,0.0
369,1.0,0.871250363799837,,2.0839061737060547,0,0,0.0
369,10.0,0.5386727573382685,,2.0839061737060547,0,0,0.0
382,0.1,1.3745315602580874,,2.0839061737060547,0,0,0.0
382,1.0,0.8527184066367066,,2.0839061737060547,0,0,0.0
382,10.0,0.5352291549185109,,2.0839061737060547,0,0,0.0
396,0.1,1.2687584734644395,,2.0839061737060547,0,0,0.0
396,1.0,0.8329149610608655,,2.0839061737060547,0,0,0.0
396,10.0,0.5316432661291769,,2.0839061737060547,0,0,0.0
410,0.1,1.1804603067183426,,2.0839061737060547,0,0,0.0
410,1.0,0.8135563500280609,,2.0839061737060547,0,0,0.0
410,10.0,0.5281788188503631,,2.0839061737060547,0,0,0.0
418,0.1,1.1365234986566692,1.3462719917297363,2.0839061737060547,0,0,0.0
418,1.0,0.8027748389948752,0.8802784085273743,2.0839061737060547,0,0,0.0
418,10.0,0.526251522954069,0.5410696864128113,2.0839061737060547,0,0,0.0
424,0.1,1.1062539093954737,,2.0839061737060547,0,0,0.0
424,1.0,0.7948443550299716,,2.0839061737060547,0,0,0.0
424,10.0,0.5248302540007769,,2.0839061737060547,0,0,0.0
439,0.1,1.039239389955509,,2.0839061737060547,0,0,0.0
439,1.0,0.7756589978178805,,2.0839061737060547,0,0,0.0
439,10.0,0.5213653335620417,,2.0839061737060547,0,0,0.0
455,0.1,0.9790641035359301,,2.0839061737060547,0,0,0.0
455,1.0,0.7562735470214924,,2.0839061737060547,0,0,0.0
455,10.0,0.5178029674106771,,2.0839061737060547,0,0,0.0
471,0.1,0.92813529097333,,2.0839061737060547,0,0,0.0
471,1.0,0.7380417153358352,,2.0839061737060547,0,0,0.0
471,10.0,0.5143718237457138,,2.0839061737060547,0,0,0.0
488,0.1,0.8820608400877462,,2.0839061737060547,0,0,0.0
488,1.0,0.7199280904594426,,2.0839061737060547,0,0,0.0
488,10.0,0.5108629873004364,,2.0839061737060547,0,0,0.0
505,0.1,0.842606403410493,,2.0839061737060547,0,0,0.0
505,1.0,0.7030685305885788,,2.0839061737060547,0,0,0.0
505,10.0,0.5074881434815275,,2.0839061737060547,0,0,0.0
523,0.1,0.8066224984726842,,2.0839061737060547,0,0,0.0
523,1.0,0.6865119667952123,,2.0839061737060547,0,0,0.0
523,10.0,0.5040534544295487,,2.0839061737060547,0,0,0.0
529,0.1,0.7957481441490384,0.8466042876243591,2.0839061737060547,0,0,0.0
529,1.0,0.6812739899567184,0.7645536065101624,2.0839061737060547,0,0,0.0
529,10.0,0.5029390135361109,0.5329497456550598,2.0839061737060547,0,0,0.0
541,0.1,0.7754612434752891,,2.0839061737060547,0,0,0.0
541,1.0,0.6711983606565354,,2.0839061737060547,0,0,0.0
541,10.0,0.500754169722272,,2.0839061737060547,0,0,0.0
560,0.1,0.7468241585938217,,2.0839061737060547,0,0,0.0
560,1.0,0.656277127046854,,2.0839061737060547,0,0,0.0
560,10.0,0.49741065189859585,,2.0839061737060547,0,0,0.0
580,0.1,0.7205397874768613,,2.0839061737060547,0,0,0.0
580,1.0,0.6418296847144099,,2.0839061737060547,0,0,0.0
580,10.0,0.49403728508960776,,2.0839061737060547,0,0,0.0
601,0.1,0.6964306042593867,,2.0839061737060547,0,0,0.0
601,1.0,0.6279168116495079,,2.0839061737060547,0,0,0.0
601,10.0,0.49064760774682276,,2.0839061737060547,0,0,0.0
622,0.1,0.6752638750531867,,2.0839061737060547,0,0,0.0
622,1.0,0.6151613249422428,,2.0839061737060547,0,0,0.0
622,10.0,0.4874049920870368,,2.0839061737060547,0,0,0.0
644,0.1,0.6557008853041776,,2.0839061737060547,0,0,0.0
644,1.0,0.6029091040877953,,2.0839061737060547,0,0,0.0
644,10.0,0.4841566463637568,,2.0839061737060547,0,0,0.0
666,0.1,0.6383667108571659,,2.0839061737060547,0,0,0.0
666,1.0,0.5916719494454192,,2.0839061737060547,0,0,0.0
666,10.0,0.48105140602986735,,2.0839061737060547,0,0,0.0
668,0.1,0.6368885107480144,0.664720356464386,2.0839061737060547,0,0,0.0
668,1.0,0.5906968359057068,0.6522607803344727,2.0839061737060547,0,0,0.0
668,10.0,0.4807759199830841,0.48839351534843445,2.0839061737060547,0,0,0.0
690,0.1,0.6215818638325211,,2.0839061737060547,0,0,0.0
690,1.0,0.5804428908683361,,2.0839061737060547,0,0,0.0
690,10.0,0.47781734083039623,,2.0839061737060547,0,0,0.0
714,0.1,0.6066593993674724,,2.0839061737060547,0,0,0.0
714,1.0,0.5701678771219709,,2.0839061737060547,0,0,0.0
714,10.0,0.47473351306241435,,2.0839061737060547,0,0,0.0
740,0.1,0.5922588131800172,,2.0839061737060547,0,0,0.0
740,1.0,0.5599880620184001,,2.0839061737060547,0,0,0.0
740,10.0,0.4715513824694581,,2.0839061737060547,0,0,0.0
766,0.1,0.5794078891141571,,2.0839061737060547,0,0,0.0
766,1.0,0.5506825916435821,,2.0839061737060547,0,0,0.0
766,10.0,0.46852356088305935,,2.0839061737060547,0,0,0.0
793,0.1,0.5674506698383008,,2.0839061737060547,0,0,0.0
793,1.0,0.5418356176567113,,2.0839061737060547,0,0,0.0
793,10.0,0.4655317327865034,,2.0839061737060547,0,0,0.0
821,0.1,0.5563204543930989,,2.0839061737060547,0,0,0.0
821,1.0,0.53343619646231,,2.0839061737060547,0,0,0.0
821,10.0,0.4625821717149801,,2.0839061737060547,0,0,0.0
844,0.1,0.5480110240945463,0.5745983123779297,2.0839061737060547,0,0,0.0
844,1.0,0.5270619936647117,0.5596804618835449,2.0839061737060547,0,0,0.0
844,10.0,0.46026839794746877,0.49224963784217834,2.0839061737060547,0,0,0.0
850,0.1,0.5459545422776966,,2.0839061737060547,0,0,0.0
850,1.0,0.5254708235537614,,2.0839061737060547,0,0,0.0
850,10.0,0.45968027499154873,,2.0839061737060547,0,0,0.0
880,0.1,0.5362944131274229,,2.0839061737060547,0,0,0.0
880,1.0,0.5179234668287639,,2.0839061737060547,0,0,0.0
880,10.0,0.456830683897231,,2.0839061737060547,0,0,0.0
911,0.1,0.5272855335637305,,2.0839061737060547,0,0,0.0
911,1.0,0.5107769066052723,,2.0839061737060547,0,0,0.0
911,10.0,0.45403732964482185,,2.0839061737060547,0,0,0.0
943,0.1,0.5188775151687224,,2.0839061737060547,0,0,0.0
943,1.0,0.504013020184953,,2.0839061737060547,0,0,0.0
943,10.0,0.45130354488382096,,2.0839061737060547,0,0,0.0
977,0.1,0.5107975130030733,,2.0839061737060547,0,0,0.0
977,1.0,0.4974276708269635,,2.0839061737060547,0,0,0.0
977,10.0,0.44855309883067024,,2.0839061737060547,0,0,0.0
1011,0.1,0.5034758909308393,,2.0839061737060547,0,0,0.0
1011,1.0,0.49138846834480016,,2.0839061737060547,0,0,0.0
1011,10.0,0.44594975344941,,2.0839061737060547,0,0,0.0
1047,0.1,0.4964375057151797,,2.0839061737060547,0,0,0.0
1047,1.0,0.4855185569528217,,2.0839061737060547,0,0,0.0
1047,10.0,0.4433414264947274,,2.0839061737060547,0,0,0.0
1065,0.1,0.4931626159507511,0.5347914099693298,2.0839061737060547,0,0,0.0
1065,1.0,0.4827659430860804,0.494095116853714,2.0839061737060547,0,0,0.0
1065,10.0,0.44209071106565073,0.4719063937664032,2.0839061737060547,0,0,0.0
1084,0.1,0.4898663423862182,,2.0839061737060547,0,0,0.0
1084,1.0,0.47998167247472,,2.0839061737060547,0,0,0.0
1084,10.0,0.44080722259581745,,2.0839061737060547,0,0,0.0
